Representative,BioGuideID,ReportDate,TransactionDate,Ticker,Transaction,Range,House,Amount,Party,last_modified,TickerType,Description,Quarter,EntryPrice,ExitPrice,PercentChange,TransactionType,TradeAmount,PartyName,WeightedReturn
April Mcclain Delaney,M001232,2025-03-20,2025-02-05,PAYX,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-03-21,ST,,2025-Q1,148.98032540242286,151.8300018310547,1.9127870884523384,purchase,15000.0,Democrats,0.04128317457091377
Gerald E. Connolly,C001078,2025-02-06,2025-02-05,LDOS,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-07,ST,,2025-Q1,143.15768715263616,135.67999267578125,5.223397098391311,sale,15000.0,Democrats,1.741132366130437
William R. Keating,K000375,2025-02-25,2025-02-05,PEP,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-26,ST,,2025-Q1,142.1333281752771,149.6699981689453,5.302535366211996,purchase,15000.0,Democrats,0.482048669655636
Julie Johnson,J000310,2025-03-12,2025-02-05,NXPI,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-03-13,ST,,2025-Q1,200.77215008092412,200.05999755859372,-0.3547068266407246,purchase,15000.0,Democrats,-0.0035003963155334663
April Mcclain Delaney,M001232,2025-03-20,2025-02-05,LH,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-03-21,ST,,2025-Q1,246.72323948421695,231.6699981689453,-6.101266077221164,purchase,15000.0,Democrats,-0.13168200166664384
Tim Moore,M001236,2025-03-11,2025-02-05,F,Sale,"$50,001 - $100,000",Representatives,50001.0,R,2025-03-12,ST,,2025-Q1,9.838480558580995,9.899999618530272,-0.625290252727289,sale,100000.0,Republicans,-0.0183101098895253
Cleo Fields,F000110,2025-03-14,2025-02-05,NVDA,Sale,"$500,001 - $1,000,000",Representatives,500001.0,D,2025-03-17,ST,,2025-Q1,121.74880228526035,111.43000030517578,8.475485414556584,sale,1000000.0,Democrats,8.475485414556584
William R. Keating,K000375,2025-02-25,2025-02-05,MSFT,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-26,ST,,2025-Q1,411.5248607564065,390.5799865722656,-5.089576883798219,purchase,15000.0,Democrats,-0.4626888076180199
William R. Keating,K000375,2025-02-25,2025-02-05,ARMK,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-26,ST,,2025-Q1,37.46643367183625,34.36000061035156,-8.29124300618933,purchase,15000.0,Democrats,-0.7537493641990299
John Boozman,B001236,2025-03-06,2025-02-05,LRCX,Sale (Partial),"$1,001 - $15,000",Senate,1001.0,R,2025-03-07,Stock,,2025-Q1,78.86199232603508,74.80999755859375,-5.138083185483541,sale,15000.0,Republicans,0.1388671131211768
John Boozman,B001236,2025-03-06,2025-02-05,AXP,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-03-07,Stock,,2025-Q1,317.94000244140625,272.0199890136719,-14.442980774713009,purchase,15000.0,Republicans,-0.39035083174900026
John Boozman,B001236,2025-03-06,2025-02-05,MSFT,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-03-07,Stock,,2025-Q1,411.5248607564065,390.5799865722656,-5.089576883798219,purchase,15000.0,Republicans,-0.13755613199454644
William R. Keating,K000375,2025-02-25,2025-02-05,ACN,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-26,ST,,2025-Q1,390.8200073242188,308.5299987792969,-21.055730771903715,purchase,15000.0,Democrats,-1.9141573429003376
John Boozman,B001236,2025-03-06,2025-02-05,JPM,Sale (Partial),"$1,001 - $15,000",Senate,1001.0,R,2025-03-07,Stock,,2025-Q1,268.9100036621094,248.1199951171875,-7.731214258226303,sale,15000.0,Republicans,0.208951736708819
Josh Gottheimer,G000583,2025-03-06,2025-02-05,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-03-07,ST,,2025-Q1,387.510009765625,273.1300048828125,-29.516658150841614,purchase,15000.0,Democrats,-0.01502374863463265
Gerald E. Connolly,C001078,2025-02-06,2025-02-05,D,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-07,ST,,2025-Q1,53.95423426584992,54.470001220703125,-0.9559341576637996,sale,15000.0,Democrats,-0.3186447192212665
Shelley Moore Capito,C001047,2025-03-06,2025-02-05,AAPL,Sale (Partial),"$1,001 - $15,000",Senate,1001.0,R,2025-03-06,Stock,,2025-Q1,228.2790158263464,223.8500061035156,-1.9401738292931563,sale,15000.0,Republicans,0.11412787231136214
Tim Moore,M001236,2025-03-11,2025-02-04,HOG,Purchase,"$50,001 - $100,000",Representatives,50001.0,R,2025-03-12,ST,,2025-Q1,26.160342198472176,25.940000534057617,-0.8422736321370706,purchase,100000.0,Republicans,-0.024663942375902508
Shelley Moore Capito,C001047,2025-03-06,2025-02-04,MSFT,Sale (Partial),"$1,001 - $15,000",Senate,1001.0,R,2025-03-06,Stock,,2025-Q1,411.8641667609186,390.5799865722656,-5.16776692569329,sale,15000.0,Republicans,0.30398628974666414
John Boozman,B001236,2025-03-06,2025-02-04,AMZN,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-03-07,Stock,,2025-Q1,239.00999450683597,201.3600006103516,-15.752476784148683,purchase,15000.0,Republicans,-0.42574261578780226
Shelley Moore Capito,C001047,2025-03-06,2025-02-04,CEG,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-03-06,Stock,,2025-Q1,297.6698318989167,209.1999969482422,-29.72079313053036,purchase,15000.0,Republicans,-1.748281948854727
Tim Moore,M001236,2025-03-11,2025-02-04,F,Purchase,"$50,001 - $100,000",Representatives,50001.0,R,2025-03-12,ST,,2025-Q1,9.625442714309994,9.899999618530272,2.8524080644321965,purchase,100000.0,Republicans,0.0835258584021141
John Boozman,B001236,2025-03-06,2025-02-04,QSR,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-03-07,Stock,,2025-Q1,61.13719547702561,68.73999786376953,12.43564139215535,sale,15000.0,Republicans,-0.33609841600419865
James Comer,C001108,2025-02-11,2025-02-04,TTD,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-12,ST,,2025-Q1,113.76000213623048,57.2599983215332,49.6659658524242,sale,15000.0,Republicans,1.7126195121525587
Josh Gottheimer,G000583,2025-03-06,2025-02-04,TDG,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-03-07,ST,,2025-Q1,1253.4599609375,1384.260009765625,-10.43511982068384,sale,15000.0,Democrats,-0.005311394547345015
Rob Bresnahan,B001327,2025-02-13,2025-02-03,INTC,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,18.96999931335449,23.6200008392334,24.512396911925038,purchase,15000.0,Republicans,0.08356498947247172
Victoria Spartz,S000929,2025-02-10,2025-02-03,SPG,Purchase,"$15,001 - $50,000",Representatives,15001.0,R,2025-02-11,ST,THIS TRANSACTION WAS MADE BY JASON SPARTZ (SPOUSE) ROTH IRA,2025-Q1,169.99759933358538,165.85000610351562,-2.4397951773018627,purchase,50000.0,Republicans,-2.4397951773018627
Rob Bresnahan,B001327,2025-02-13,2025-02-03,TTWO,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,184.6199951171875,214.2899932861328,16.070847662038062,purchase,15000.0,Republicans,0.05478698066603885
Rob Bresnahan,B001327,2025-02-13,2025-02-03,TTWO,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,184.6199951171875,214.2899932861328,16.070847662038062,purchase,15000.0,Republicans,0.05478698066603885
Markwayne Mullin,M001190,2025-02-27,2025-02-03,COHR,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-28,Stock,,2025-Q1,84.43000030517578,67.9000015258789,-19.578347411522564,purchase,15000.0,Republicans,-0.12685754262325635
Markwayne Mullin,M001190,2025-02-27,2025-02-03,MTZ,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-28,Stock,,2025-Q1,140.0500030517578,118.79000091552734,-15.180293947136494,purchase,15000.0,Republicans,-0.09836043594256909
Rob Bresnahan,B001327,2025-02-13,2025-02-03,INTC,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,18.96999931335449,23.6200008392334,24.512396911925038,purchase,15000.0,Republicans,0.08356498947247172
Rob Bresnahan,B001327,2025-02-13,2025-02-03,NOW,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,1006.5,827.739990234375,-17.76055735376304,purchase,15000.0,Republicans,-0.06054735461510128
Rob Bresnahan,B001327,2025-02-13,2025-02-03,TTWO,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,184.6199951171875,214.2899932861328,16.070847662038062,purchase,15000.0,Republicans,0.05478698066603885
Rob Bresnahan,B001327,2025-02-13,2025-02-03,NOW,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,1006.5,827.739990234375,-17.76055735376304,purchase,15000.0,Republicans,-0.06054735461510128
Gilbert Cisneros,C001123,2025-02-11,2025-02-03,ICFI,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-12,ST,,2025-Q1,115.91000366210938,85.98999786376953,25.81313506430386,sale,15000.0,Democrats,0.24980453288035992
Mark Dr Green,G000590,2025-02-06,2025-02-03,NGL,Sale,"$250,001 - $500,000",Representatives,250001.0,R,2025-02-07,ST,,2025-Q1,5.420000076293945,4.630000114440918,14.575644847466656,sale,500000.0,Republicans,3.7373448326837577
Markwayne Mullin,M001190,2025-02-27,2025-02-03,DELL,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-28,Stock,,2025-Q1,99.37999725341795,97.0999984741211,-2.294223025064995,purchase,15000.0,Republicans,-0.01486537597234338
Markwayne Mullin,M001190,2025-02-27,2025-02-03,CRDO,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-28,Stock,,2025-Q1,63.80400085449219,42.43000030517578,-33.49946753035245,purchase,15000.0,Republicans,-0.2170591848618949
Josh Gottheimer,G000583,2025-03-06,2025-02-03,UNP,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-03-07,ST,,2025-Q1,240.9055189872754,235.97000122070312,-2.048735864300796,purchase,15000.0,Democrats,-0.0010427905654737679
Markwayne Mullin,M001190,2025-02-27,2025-02-03,AIT,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-28,Stock,,2025-Q1,253.99521702191052,232.22000122070312,-8.5730810432265,purchase,15000.0,Republicans,-0.05554912123040929
Josh Gottheimer,G000583,2025-03-06,2025-02-03,AAPL,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-03-07,ST,,2025-Q1,229.73741895869952,223.8500061035156,2.562670409491408,sale,15000.0,Democrats,0.001304379237949478
Julie Johnson,J000310,2025-03-12,2025-02-03,ETN,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-03-13,ST,,2025-Q1,317.3399963378906,280.9100036621094,-11.47979866899352,purchase,15000.0,Democrats,-0.11328748686506764
Markwayne Mullin,M001190,2025-02-27,2025-02-03,GS,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-28,Stock,,2025-Q1,622.9111915643173,558.9199829101562,-10.272926465401891,purchase,15000.0,Republicans,-0.06656323843672932
Markwayne Mullin,M001190,2025-02-27,2025-02-03,WAB,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-28,Stock,,2025-Q1,203.45488683001824,186.9199981689453,-8.12705407016713,purchase,15000.0,Republicans,-0.05265909764687125
Josh Gottheimer,G000583,2025-03-06,2025-02-03,SHOP,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-03-07,ST,,2025-Q1,111.87000274658205,102.5199966430664,-8.357920688261801,purchase,15000.0,Democrats,-0.0042541164005404485
Josh Gottheimer,G000583,2025-03-06,2025-02-03,XYZ,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-03-07,ST,,2025-Q1,88.63999938964844,56.9900016784668,-35.70622510053604,purchase,15000.0,Democrats,-0.018174189905260964
Rob Bresnahan,B001327,2025-02-13,2025-02-03,INTC,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,18.96999931335449,23.6200008392334,24.512396911925038,purchase,15000.0,Republicans,0.08356498947247172
Markwayne Mullin,M001190,2025-02-27,2025-02-03,LRN,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-28,Stock,,2025-Q1,132.1999969482422,128.55999755859375,-2.753403535306842,purchase,15000.0,Republicans,-0.01784062765857565
Markwayne Mullin,M001190,2025-02-27,2025-02-03,IRM,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-28,Stock,,2025-Q1,98.66764066134375,85.51000213623047,-13.335312810685476,purchase,15000.0,Republicans,-0.08640591454007868
Josh Gottheimer,G000583,2025-03-06,2025-02-03,WMT,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-03-07,ST,,2025-Q1,96.50498425506848,85.62999725341797,-11.26883454320585,purchase,15000.0,Democrats,-0.005735748834342984
Markwayne Mullin,M001190,2025-02-27,2025-02-03,PRMB,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-28,Stock,,2025-Q1,31.691823740436988,34.45000076293945,8.703118650073732,purchase,15000.0,Republicans,0.05639169751667645
Josh Gottheimer,G000583,2025-02-10,2025-01-31,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,401.5299987792969,273.1300048828125,-31.97768393067441,purchase,15000.0,Democrats,-0.016276391549376185
Josh Gottheimer,G000583,2025-02-10,2025-01-31,V,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,345.88799878867474,349.8599853515625,1.148344717595856,purchase,15000.0,Democrats,0.0005844984989459735
Josh Gottheimer,G000583,2025-02-10,2025-01-31,ICFI,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,119.11000061035156,85.98999786376953,27.8062316991573,sale,15000.0,Democrats,0.014153154919828962
Josh Gottheimer,G000583,2025-02-10,2025-01-31,BABA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,102.0,135.6300048828125,32.97059302236519,purchase,15000.0,Democrats,0.016781774527841124
Thomas H. Kean Jr,K000398,2025-02-19,2025-01-31,MSFT,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-20,ST,,2025-Q1,418.141600337115,390.5799865722656,-6.591454603566971,purchase,15000.0,Republicans,-0.6378827035709972
James French Hill,H001072,2025-02-04,2025-01-31,CVS,Sale,"$15,001 - $50,000",Representatives,15001.0,R,2025-02-05,ST,,2025-Q1,56.75,67.58999633789062,-19.10131513284692,sale,50000.0,Republicans,-19.10131513284692
Josh Gottheimer,G000583,2025-02-10,2025-01-31,TWLO,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,150.0,101.81999969482422,-32.12000020345052,purchase,15000.0,Democrats,-0.016348829421505187
Gilbert Cisneros,C001123,2025-02-11,2025-01-31,CACI,Purchase,"$15,001 - $50,000",Representatives,15001.0,D,2025-02-12,ST,,2025-Q1,381.8399963378906,375.989990234375,-1.5320569242670294,purchase,50000.0,Democrats,-0.04942119110538804
Josh Gottheimer,G000583,2025-02-10,2025-01-31,ANET,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,115.4000015258789,78.95999908447266,31.57712474833411,sale,15000.0,Democrats,0.016072510051747934
Josh Gottheimer,G000583,2025-02-10,2025-01-31,MSFT,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,418.141600337115,390.5799865722656,6.591454603566971,sale,15000.0,Democrats,0.0033549989498983567
Josh Gottheimer,G000583,2025-02-10,2025-01-31,MA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,563.8200073242188,557.5700073242188,-1.1085097936948527,purchase,15000.0,Democrats,-0.0005642228335738985
Gilbert Cisneros,C001123,2025-02-11,2025-01-31,HE,Purchase,"$50,001 - $100,000",Representatives,50001.0,D,2025-02-12,ST,,2025-Q1,9.119999885559082,11.170000076293944,22.47807254889228,purchase,100000.0,Democrats,1.4501982289607922
Rob Bresnahan,B001327,2025-02-13,2025-01-30,MSFT,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,417.9319804505241,390.5799865722656,6.544604183861086,sale,15000.0,Republicans,0.022311150626799156
Josh Gottheimer,G000583,2025-02-10,2025-01-30,MMM,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,151.25389183138878,148.44000244140625,-1.860374867655859,purchase,15000.0,Democrats,-0.0009469162882537456
Josh Gottheimer,G000583,2025-02-10,2025-01-30,GLW,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,49.873372457964976,46.560001373291016,-6.643567341403643,purchase,15000.0,Democrats,-0.003381523926740911
Josh Gottheimer,G000583,2025-02-10,2025-01-30,TT,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,363.010009765625,346.6000061035156,4.520537511542557,sale,15000.0,Democrats,0.002300918312627701
Rob Bresnahan,B001327,2025-02-13,2025-01-30,BABA,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,97.3000030517578,135.6300048828125,39.393628601085865,purchase,15000.0,Republicans,0.13429646114006547
Gilbert Cisneros,C001123,2025-02-11,2025-01-30,AVGO,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-12,ST,,2025-Q1,217.91062416162004,171.99000549316406,21.07314356293044,sale,15000.0,Democrats,0.2039336473831978
Rob Bresnahan,B001327,2025-02-13,2025-01-30,MSFT,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,417.9319804505241,390.5799865722656,6.544604183861086,sale,15000.0,Republicans,0.022311150626799156
Gilbert Cisneros,C001123,2025-02-11,2025-01-30,ISRG,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-12,ST,,2025-Q1,581.239990234375,507.8999938964844,-12.617851071864056,purchase,15000.0,Democrats,-0.12210823617932957
Josh Gottheimer,G000583,2025-02-10,2025-01-30,MA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,555.0,557.5700073242188,0.4630643827421171,purchase,15000.0,Democrats,0.00023569615680799988
Josh Gottheimer,G000583,2025-02-10,2025-01-30,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,410.7799987792969,273.1300048828125,-33.50941971506278,purchase,15000.0,Democrats,-0.01705603310912595
Josh Gottheimer,G000583,2025-02-10,2025-01-30,V,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,338.939692876135,349.8599853515625,3.221898380434988,purchase,15000.0,Democrats,0.0016399211301840794
Tim Moore,M001236,2025-02-15,2025-01-30,HOG,Purchase,"$15,001 - $50,000",Representatives,15001.0,R,2025-02-17,ST,,2025-Q1,27.520996862690893,25.940000534057617,-5.744691358824175,purchase,50000.0,Republicans,-0.08410968314530272
Mark Dr Green,G000590,2025-02-06,2025-01-30,NGL,Sale,"$500,001 - $1,000,000",Representatives,500001.0,R,2025-02-07,ST,,2025-Q1,5.309999942779541,4.630000114440918,12.80602327055157,sale,1000000.0,Republicans,6.567191420795677
Rob Bresnahan,B001327,2025-02-13,2025-01-29,HOOD,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,48.81999969482422,43.9900016784668,9.89348227478479,sale,15000.0,Republicans,0.03372778048222087
Gilbert Cisneros,C001123,2025-02-11,2025-01-29,AGIO,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-12,ST,,2025-Q1,33.4900016784668,30.84000015258789,-7.912813953612874,purchase,15000.0,Democrats,-0.07657561890593104
Rob Bresnahan,B001327,2025-02-13,2025-01-29,NVDA,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,126.48836708502724,111.43000030517578,11.904942032913596,sale,15000.0,Republicans,0.040585029657659984
Gilbert Cisneros,C001123,2025-02-11,2025-01-29,CRNX,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-12,ST,,2025-Q1,37.88999938964844,34.900001525878906,-7.891258674937851,purchase,15000.0,Democrats,-0.07636701943488243
Josh Gottheimer,G000583,2025-02-10,2025-01-29,UBER,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,67.80000305175781,74.86000061035156,-10.412975281438,sale,15000.0,Democrats,-0.005300123149696979
Rob Bresnahan,B001327,2025-02-13,2025-01-29,CRDO,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,59.400001525878906,42.43000030517578,28.569024890192598,sale,15000.0,Republicans,0.09739440303474749
Gilbert Cisneros,C001123,2025-02-11,2025-01-29,AVGO,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-12,OP,"PUT OPTION, STRIKE PRICE $215, EXP. FEB. 21, 2025. FILING ID #20026726",2025-Q1,208.2099563218862,171.99000549316406,-17.395878404934304,purchase,15000.0,Democrats,-0.16834721037033198
Gilbert Cisneros,C001123,2025-02-11,2025-01-29,SWTX,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-12,ST,,2025-Q1,35.709999084472656,47.4900016784668,32.98796666482217,purchase,15000.0,Democrats,0.3192383870789242
Gilbert Cisneros,C001123,2025-02-11,2025-01-29,USPH,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-12,ST,,2025-Q1,89.23508857670797,73.05999755859375,-18.126379741540617,purchase,15000.0,Democrats,-0.17541657814394146
Rob Bresnahan,B001327,2025-02-13,2025-01-29,CRDO,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,59.400001525878906,42.43000030517578,28.569024890192598,sale,15000.0,Republicans,0.09739440303474749
Josh Gottheimer,G000583,2025-02-10,2025-01-29,PWR,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,295.0,254.8800048828125,13.599998344809322,sale,15000.0,Democrats,0.006922293015681704
Rob Bresnahan,B001327,2025-02-13,2025-01-29,MANH,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,222.8000030517578,174.82000732421875,21.53500676406769,sale,15000.0,Republicans,0.07341479578659439
