Quarter,Representative,PartyName,Party,Ticker,Transaction,StandardizedTransaction,TradeAmount_UpperRange_$,Range,Date,TransactionDate,PriceChange,SPYChange,BioGuideID,ReportDate,House,Amount,last_modified,TickerType,Description,ExcessReturn
2025-Q1,Josh Gottheimer,Democrats,D,MSFT,Purchase,Purchase,5000000.0,"$1,000,001 - $5,000,000",2025-02-14,2025-02-14,-4.20390274955317,-7.21075817296546,G000583,2025-03-06,Representatives,1000001.0,2025-03-07,OP,CALL OPTIONS; STRIKE PRICE $235; EXPIRES 1/16/2026,3.00685542341229
2025-Q1,Josh Gottheimer,Democrats,D,MSFT,Sale,Sale,500000.0,"$250,001 - $500,000",2025-02-14,2025-02-14,-4.20390274955317,-7.21075817296546,G000583,2025-03-06,Representatives,250001.0,2025-03-07,OP,CALL OPTIONS; STRIKE PRICE $325; EXPIRES 6/18/2026,3.00685542341229
2025-Q1,Josh Gottheimer,Democrats,D,DHI,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,-0.386578011442709,-7.20744823158007,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,6.82087022013736
2025-Q1,Jared Moskowitz,Democrats,D,WST,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,14.851087338657,-7.20744823158007,M001217,2025-03-06,Representatives,1001.0,2025-03-07,ST,,22.0585355702371
2025-Q1,Josh Gottheimer,Democrats,D,TSLA,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,-30.1258639096477,-7.20744823158007,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-22.9184156780676
2025-Q1,Josh Gottheimer,Democrats,D,PYPL,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,-8.35618226922576,-7.20744823158007,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-1.14873403764569
2025-Q1,Josh Gottheimer,Democrats,D,ABT,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,-4.13536687153804,-7.20744823158007,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,3.07208136004202
2025-Q1,Josh Gottheimer,Democrats,D,V,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-13,2025-02-13,-5.61538677839327,-7.20744823158007,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,1.5920614531868
2025-Q1,Josh Gottheimer,Democrats,D,SHOP,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,-13.5114947298531,-6.22735711324597,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-7.28413761660713
2025-Q1,Josh Gottheimer,Democrats,D,BABA,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,14.206033972788,-6.22735711324597,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,20.4333910860339
2025-Q1,Josh Gottheimer,Democrats,D,DSCSY,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-10,2025-02-10,-27.2786458333333,-6.45329497437741,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-20.8253508589559
2025-Q1,Josh Gottheimer,Democrats,D,XNGSY,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-10,2025-02-10,16.8782673637043,-6.45329497437741,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,23.3315623380817
2025-Q1,Josh Gottheimer,Democrats,D,ABEV,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-07,2025-02-07,28.2608695652174,-5.78413618254257,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,34.0450057477599
2025-Q1,Josh Gottheimer,Democrats,D,DSCSY,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-07,2025-02-07,-26.4405663483701,-5.78413618254257,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-20.6564301658275
2025-Q1,Josh Gottheimer,Democrats,D,XNGSY,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-07,2025-02-07,19.0566755420312,-5.78413618254257,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,24.8408117245738
2025-Q1,Debbie Wasserman Schultz,Democrats,D,HURC,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-06,2025-02-06,-28.4375,-6.69990315985797,W000797,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-21.737596840142
2025-Q1,Josh Gottheimer,Democrats,D,ABEV,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-06,2025-02-06,28.2608695652174,-6.69990315985797,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,34.9607727250753
2025-Q1,Josh Gottheimer,Democrats,D,TWLO,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-06,2025-02-06,-29.8311062877298,-6.69990315985797,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-23.1312031278718
2025-Q1,Josh Gottheimer,Democrats,D,PYPL,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-06,2025-02-06,-10.6656484663357,-6.69990315985797,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-3.96574530647778
2025-Q1,Josh Gottheimer,Democrats,D,AVGO,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-06,2025-02-06,-17.1594052558783,-6.69990315985797,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-10.4595020960203
2025-Q1,Josh Gottheimer,Democrats,D,TSLA,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-34.2332813285031,-6.36406176883482,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-27.8692195596682
2025-Q1,Josh Gottheimer,Democrats,D,TDG,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-04,2025-02-04,2.94113148677789,-5.97994036324208,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,8.92107185001997
2025-Q1,Josh Gottheimer,Democrats,D,WMT,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-13.6226642555756,-5.35564853556486,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-8.26701572001079
2025-Q1,Josh Gottheimer,Democrats,D,UNP,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-3.76100732450005,-5.35564853556486,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,1.59464121106482
2025-Q1,Josh Gottheimer,Democrats,D,AAPL,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-4.27174246743563,-5.35564853556486,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,1.08390606812923
2025-Q1,Josh Gottheimer,Democrats,D,XYZ,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-32.2505543237251,-5.35564853556486,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-26.8949057881602
2025-Q1,Josh Gottheimer,Democrats,D,SHOP,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-8.89937931637382,-5.35564853556486,G000583,2025-03-06,Representatives,1001.0,2025-03-07,ST,,-3.54373078080895
2025-Q1,David H. McCormick,Republicans,R,BITB,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-02-26,2025-02-26,-0.457616038352584,-4.84499314128944,M001243,2025-03-05,Senate,15001.0,2025-03-06,Stock,,4.38737710293686
2025-Q1,David H. McCormick,Republicans,R,BITB,Purchase,Purchase,100000.0,"$50,001 - $100,000",2025-02-25,2025-02-25,-4.67445742904842,-4.78578356911476,M001243,2025-03-05,Senate,50001.0,2025-03-06,Stock,,0.111326140066345
2025-Q1,Mark Dr Green,Republicans,R,NGL,Sale,Sale,50000.0,"$15,001 - $50,000",2025-02-28,2025-02-28,-3.51966873706004,-4.77184119488222,G000590,2025-03-05,Representatives,15001.0,2025-03-07,ST,,1.25217245782218
2025-Q1,Greg Landsman,Democrats,D,PH,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-5.8266095460119,-4.84499314128944,L000601,2025-03-05,Representatives,1001.0,2025-03-07,ST,,-0.98161640472246
2025-Q1,Greg Landsman,Democrats,D,COST,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-11.8908495401998,-4.84499314128944,L000601,2025-03-05,Representatives,1001.0,2025-03-07,ST,,-7.04585639891038
2025-Q1,Greg Landsman,Democrats,D,CRWD,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-8.19140308191403,-4.84499314128944,L000601,2025-03-05,Representatives,1001.0,2025-03-07,ST,,-3.34640994062459
2025-Q1,Greg Landsman,Democrats,D,NVDA,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-10.3443022547227,-4.84499314128944,L000601,2025-03-05,Representatives,1001.0,2025-03-07,ST,,-5.49930911343329
2025-Q1,Greg Landsman,Democrats,D,AMP,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-6.2120433300969,-4.84499314128944,L000601,2025-03-05,Representatives,1001.0,2025-03-07,ST,,-1.36705018880746
2025-Q1,Greg Landsman,Democrats,D,AMZN,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-26,2025-02-26,-8.46279449498483,-4.84499314128944,L000601,2025-03-05,Representatives,1001.0,2025-03-07,ST,,-3.61780135369539
2025-Q1,Greg Landsman,Democrats,D,AMZN,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-02-20,2025-02-20,-11.96608040201,-7.31159807589524,L000601,2025-03-05,Representatives,15001.0,2025-03-07,ST,,-4.65448232611481
2025-Q1,Greg Landsman,Democrats,D,ARINA,Sale,Sale,50000.0,"$15,001 - $50,000",2025-02-20,2025-02-20,,,L000601,2025-03-05,Representatives,15001.0,2025-03-07,ST,,
2025-Q1,Greg Landsman,Democrats,D,CRWD,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-18,2025-02-18,-20.449754040759,-7.4780814853017,L000601,2025-03-05,Representatives,1001.0,2025-03-07,ST,,-12.9716725554573
2025-Q1,Greg Landsman,Democrats,D,BLK,Sale,Sale,15000.0,"$1,001 - $15,000",2025-02-18,2025-02-18,-2.67216165913321,-7.4780814853017,L000601,2025-03-05,Representatives,1001.0,2025-03-07,ST,,4.80591982616849
2025-Q1,Virginia Foxx,Republicans,R,ET,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-19,2025-02-19,-7.55467196819085,-7.70131459896748,F000450,2025-03-03,Representatives,1001.0,2025-03-05,ST,,0.146642630776624
2025-Q1,Virginia Foxx,Republicans,R,ARLP,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-14,2025-02-14,-1.90582959641256,-7.21075817296546,F000450,2025-03-03,Representatives,1001.0,2025-03-05,ST,,5.3049285765529
2025-Q1,Mark Dr Green,Republicans,R,NGL,Sale,Sale,250000.0,"$100,001 - $250,000",2025-02-18,2025-02-18,-5.85858585858586,-7.4780814853017,G000590,2025-02-28,Representatives,100001.0,2025-03-04,ST,,1.61949562671584
2025-Q1,Markwayne Mullin,Republicans,R,HON,Sale (Full),Sale,50000.0,"$15,001 - $50,000",2025-02-13,2025-02-13,2.36274175476202,-7.20744823158007,M001190,2025-02-27,Senate,15001.0,2025-02-28,Stock,,9.57018998634209
2025-Q1,Markwayne Mullin,Republicans,R,AMD,Sale (Full),Sale,100000.0,"$50,001 - $100,000",2025-02-13,2025-02-13,-4.80279044808157,-7.20744823158007,M001190,2025-02-27,Senate,50001.0,2025-02-28,Stock,,2.4046577834985
2025-Q1,Markwayne Mullin,Republicans,R,IQV,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-02-13,2025-02-13,-5.18235144095895,-7.20744823158007,M001190,2025-02-27,Senate,15001.0,2025-02-28,Stock,,2.02509679062112
2025-Q1,Markwayne Mullin,Republicans,R,VAW,Sale (Full),Sale,250000.0,"$100,001 - $250,000",2025-02-13,2025-02-13,-5.54134850526527,-7.20744823158007,M001190,2025-02-27,Senate,100001.0,2025-02-28,Stock,,1.6660997263148
2025-Q1,Markwayne Mullin,Republicans,R,PM,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-02-13,2025-02-13,1.54176163024533,-7.20744823158007,M001190,2025-02-27,Senate,15001.0,2025-02-28,Stock,,8.7492098618254
2025-Q1,Markwayne Mullin,Republicans,R,LHX,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-02-13,2025-02-13,3.98999999999999,-7.20744823158007,M001190,2025-02-27,Senate,15001.0,2025-02-28,Stock,,11.1974482315801
2025-Q1,Markwayne Mullin,Republicans,R,LPLA,Purchase,Purchase,100000.0,"$50,001 - $100,000",2025-02-13,2025-02-13,-11.9353279260891,-7.20744823158007,M001190,2025-02-27,Senate,50001.0,2025-02-28,Stock,,-4.72787969450899
2025-Q1,Markwayne Mullin,Republicans,R,MSFT,Purchase,Purchase,100000.0,"$50,001 - $100,000",2025-02-13,2025-02-13,-4.69625371461978,-7.20744823158007,M001190,2025-02-27,Senate,50001.0,2025-02-28,Stock,,2.51119451696029
2025-Q1,Markwayne Mullin,Republicans,R,STZ,Sale (Partial),Sale,50000.0,"$15,001 - $50,000",2025-02-13,2025-02-13,8.71323529411765,-7.20744823158007,M001190,2025-02-27,Senate,15001.0,2025-02-28,Stock,,15.9206835256977
2025-Q1,Markwayne Mullin,Republicans,R,AMZN,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-02-13,2025-02-13,-14.8283196596779,-7.20744823158007,M001190,2025-02-27,Senate,15001.0,2025-02-28,Stock,,-7.62087142809784
2025-Q1,Markwayne Mullin,Republicans,R,ACN,Purchase,Purchase,100000.0,"$50,001 - $100,000",2025-02-13,2025-02-13,-21.6183605884014,-7.20744823158007,M001190,2025-02-27,Senate,50001.0,2025-02-28,Stock,,-14.4109123568213
2025-Q1,Markwayne Mullin,Republicans,R,TJX,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-02-13,2025-02-13,-7.73142630115216,-7.20744823158007,M001190,2025-02-27,Senate,15001.0,2025-02-28,Stock,,-0.523978069572089
2025-Q1,Markwayne Mullin,Republicans,R,DHR,Sale (Full),Sale,50000.0,"$15,001 - $50,000",2025-02-13,2025-02-13,3.81649393388674,-7.20744823158007,M001190,2025-02-27,Senate,15001.0,2025-02-28,Stock,,11.0239421654668
2025-Q1,Markwayne Mullin,Republicans,R,BRK,Sale (Partial),Sale,50000.0,"$15,001 - $50,000",2025-02-13,2025-02-13,,,M001190,2025-02-27,Senate,15001.0,2025-02-28,Stock,,
2025-Q1,Markwayne Mullin,Republicans,R,LRN,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-11.4049106494261,-5.35564853556486,M001190,2025-02-27,Senate,1001.0,2025-02-28,Stock,,-6.04926211386126
2025-Q1,Markwayne Mullin,Republicans,R,MTZ,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-12.4020057913694,-5.35564853556486,M001190,2025-02-27,Senate,1001.0,2025-02-28,Stock,,-7.04635725580459
2025-Q1,Markwayne Mullin,Republicans,R,AIT,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-13.1238876421883,-5.35564853556486,M001190,2025-02-27,Senate,1001.0,2025-02-28,Stock,,-7.76823910662348
2025-Q1,Markwayne Mullin,Republicans,R,GS,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-10.6314341287537,-5.35564853556486,M001190,2025-02-27,Senate,1001.0,2025-02-28,Stock,,-5.27578559318888
2025-Q1,Markwayne Mullin,Republicans,R,WAB,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-9.70484753713838,-5.35564853556486,M001190,2025-02-27,Senate,1001.0,2025-02-28,Stock,,-4.34919900157352
2025-Q1,Markwayne Mullin,Republicans,R,COHR,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-22.0114285714286,-5.35564853556486,M001190,2025-02-27,Senate,1001.0,2025-02-28,Stock,,-16.6557800358637
2025-Q1,Markwayne Mullin,Republicans,R,IRM,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-13.016693163752,-5.35564853556486,M001190,2025-02-27,Senate,1001.0,2025-02-28,Stock,,-7.66104462818712
2025-Q1,Markwayne Mullin,Republicans,R,CRDO,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-35.4685976883442,-5.35564853556486,M001190,2025-02-27,Senate,1001.0,2025-02-28,Stock,,-30.1129491527794
2025-Q1,Markwayne Mullin,Republicans,R,PRMB,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-1.79440389294405,-5.35564853556486,M001190,2025-02-27,Senate,1001.0,2025-02-28,Stock,,3.56124464262081
2025-Q1,Markwayne Mullin,Republicans,R,DELL,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-03,2025-02-03,-2.51773403936458,-5.35564853556486,M001190,2025-02-27,Senate,1001.0,2025-02-28,Stock,,2.83791449620028
2025-Q1,William R. Keating,Democrats,D,ACN,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-23.3345888261143,-6.36406176883482,K000375,2025-02-25,Representatives,1001.0,2025-02-26,ST,,-16.9705270572794
2025-Q1,William R. Keating,Democrats,D,MSFT,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-5.33039754167776,-6.36406176883482,K000375,2025-02-25,Representatives,1001.0,2025-02-26,ST,,1.03366422715705
2025-Q1,William R. Keating,Democrats,D,PEP,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-0.144171357956891,-6.36406176883482,K000375,2025-02-25,Representatives,1001.0,2025-02-26,ST,,6.21989041087793
2025-Q1,William R. Keating,Democrats,D,ARMK,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-05,2025-02-05,-9.11011354634274,-6.36406176883482,K000375,2025-02-25,Representatives,1001.0,2025-02-26,ST,,-2.74605177750792
2025-Q1,William R. Keating,Democrats,D,KLAC,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-01-24,2025-01-24,-5.77872022618762,-6.93189746158387,K000375,2025-02-25,Representatives,1001.0,2025-02-26,ST,,1.15317723539625
2025-Q1,William R. Keating,Democrats,D,LRCX,Sale,Sale,15000.0,"$1,001 - $15,000",2025-01-24,2025-01-24,-4.81927710843374,-6.93189746158387,K000375,2025-02-25,Representatives,1001.0,2025-02-26,ST,,2.11262035315013
2025-Q1,Scott Scott Franklin,Republicans,R,BWIN,Sale,Sale,5000000.0,"$1,000,001 - $5,000,000",2025-02-07,2025-02-07,3.85707524846191,-5.78413618254257,F000472,2025-02-23,Representatives,1000001.0,2025-02-24,ST,,9.64121143100447
2025-Q1,Scott Scott Franklin,Republicans,R,BWIN,Sale,Sale,50000.0,"$15,001 - $50,000",2025-02-06,2025-02-06,6.76234492824131,-6.69990315985797,F000472,2025-02-23,Representatives,15001.0,2025-02-24,ST,,13.4622480880993
2025-Q1,Ashley B. Moody,Republicans,R,MU,Purchase,Purchase,100000.0,"$50,001 - $100,000",2025-01-22,2025-01-22,-13.2838963654674,-6.69822994566095,M001244,2025-02-21,Senate,50001.0,2025-02-22,Stock,,-6.58566641980642
2025-Q1,Ashley B. Moody,Republicans,R,AMAT,Purchase,Purchase,250000.0,"$100,001 - $250,000",2025-01-22,2025-01-22,-22.1932381975346,-6.69822994566095,M001244,2025-02-21,Senate,100001.0,2025-02-22,Stock,,-15.4950082518737
2025-Q1,Ashley B. Moody,Republicans,R,HWM,Purchase,Purchase,100000.0,"$50,001 - $100,000",2025-01-22,2025-01-22,3.2673032909794,-6.69822994566095,M001244,2025-02-21,Senate,50001.0,2025-02-22,Stock,,9.96553323664035
2025-Q1,Ashley B. Moody,Republicans,R,OKTA,Sale (Full),Sale,100000.0,"$50,001 - $100,000",2025-01-21,2025-01-21,27.2259507829977,-6.168163618656,M001244,2025-02-21,Senate,50001.0,2025-02-22,Stock,,33.3941144016537
2025-Q1,Ron Wyden,Democrats,D,LLY,Sale (Full),Sale,100000.0,"$50,001 - $100,000",2025-02-10,2025-02-10,-3.60348954976521,-6.45329497437741,W000779,2025-02-21,Senate,50001.0,2025-02-21,Stock,,2.84980542461221
2025-Q1,Ron Wyden,Democrats,D,IRBT,Sale (Full),Sale,15000.0,"$1,001 - $15,000",2025-02-06,2025-02-06,-57.8947368421053,-6.69990315985797,W000779,2025-02-21,Senate,1001.0,2025-02-21,Stock,,-51.1948336822473
2025-Q1,Ron Wyden,Democrats,D,SOLV,Sale (Full),Sale,15000.0,"$1,001 - $15,000",2025-02-06,2025-02-06,-1.08317732013908,-6.69990315985797,W000779,2025-02-21,Senate,1001.0,2025-02-21,Stock,,5.61672583971889
2025-Q1,Ron Wyden,Democrats,D,LLY,Purchase,Purchase,100000.0,"$50,001 - $100,000",2025-01-22,2025-01-22,11.0865009681954,-6.69822994566095,W000779,2025-02-21,Senate,50001.0,2025-02-21,Stock,,17.7847309138564
2025-Q1,Jake Auchincloss,Democrats,D,STT,Sale,Sale,50000.0,"$15,001 - $50,000",2025-02-18,2025-02-18,-9.84667463162087,-7.4780814853017,A000148,2025-02-21,Representatives,15001.0,2025-02-24,ST,RSU DISTRIBUTION,-2.36859314631917
2025-Q1,Thomas H. Kean Jr,Republicans,R,MSFT,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-01-31,2025-01-31,-5.73411073097866,-5.97654202736162,K000398,2025-02-19,Representatives,1001.0,2025-02-20,ST,,0.242431296382962
2025-Q1,Tim Moore,Republicans,R,HOG,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-01-30,2025-01-30,-10.5034407823252,-6.47851878482832,M001236,2025-02-15,Representatives,15001.0,2025-02-17,ST,,-4.02492199749691
2025-Q1,Tim Moore,Republicans,R,HOG,Purchase,Purchase,100000.0,"$50,001 - $100,000",2025-01-29,2025-01-29,-10.1781170483461,-5.99013389711064,M001236,2025-02-15,Representatives,50001.0,2025-02-17,ST,,-4.18798315123542
2025-Q1,Tim Moore,Republicans,R,HOG,Sale,Sale,50000.0,"$15,001 - $50,000",2025-01-24,2025-01-24,-12.9623106727721,-6.93189746158387,M001236,2025-02-15,Representatives,15001.0,2025-02-17,ST,,-6.03041321118823
2025-Q1,Tim Moore,Republicans,R,HOG,Purchase,Purchase,50000.0,"$15,001 - $50,000",2025-01-24,2025-01-24,-12.9623106727721,-6.93189746158387,M001236,2025-02-15,Representatives,15001.0,2025-02-17,ST,,-6.03041321118823
2025-Q1,Tommy Tuberville,Republicans,R,TSCO,Sale (Full),Sale,50000.0,"$15,001 - $50,000",2025-01-10,2025-01-10,-3.90181351895952,-2.55296034763715,T000278,2025-02-14,Senate,15001.0,2025-02-14,Stock,,-1.34885317132237
2025-Q1,Tommy Tuberville,Republicans,R,TXN,Sale (Full),Sale,50000.0,"$15,001 - $50,000",2025-01-10,2025-01-10,-5.86379174336051,-2.55296034763715,T000278,2025-02-14,Senate,15001.0,2025-02-14,Stock,,-3.31083139572336
2025-Q1,Tommy Tuberville,Republicans,R,AAPL,Sale (Full),Sale,50000.0,"$15,001 - $50,000",2025-01-10,2025-01-10,-7.84462740130884,-2.55296034763715,T000278,2025-02-14,Senate,15001.0,2025-02-14,Stock,,-5.29166705367169
2025-Q1,Tommy Tuberville,Republicans,R,DEO,Sale (Full),Sale,50000.0,"$15,001 - $50,000",2025-01-10,2025-01-10,-9.46460289266683,-2.55296034763715,T000278,2025-02-14,Senate,15001.0,2025-02-14,Stock,,-6.91164254502968
2025-Q1,Tommy Tuberville,Republicans,R,MSFT,Sale (Full),Sale,50000.0,"$15,001 - $50,000",2025-01-10,2025-01-10,-6.609380594343,-2.55296034763715,T000278,2025-02-14,Senate,15001.0,2025-02-14,Stock,,-4.05642024670585
2025-Q1,Tommy Tuberville,Republicans,R,CARR,Sale (Full),Sale,15000.0,"$1,001 - $15,000",2025-01-10,2025-01-10,-0.511201323109312,-2.55296034763715,T000278,2025-02-14,Senate,1001.0,2025-02-14,Stock,,2.04175902452784
2025-Q1,Marjorie Taylor Greene,Republicans,R,AAPL,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,-7.85240849411069,-6.22735711324597,G000596,2025-02-14,Representatives,1001.0,2025-02-17,ST,,-1.62505138086472
2025-Q1,Marjorie Taylor Greene,Republicans,R,MSFT,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,-4.3467631527479,-6.22735711324597,G000596,2025-02-14,Representatives,1001.0,2025-02-17,ST,,1.88059396049806
2025-Q1,Marjorie Taylor Greene,Republicans,R,GS,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,-12.9214175654854,-6.22735711324597,G000596,2025-02-14,Representatives,1001.0,2025-02-17,ST,,-6.69406045223939
2025-Q1,Marjorie Taylor Greene,Republicans,R,PLTR,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,-22.5146946077179,-6.22735711324597,G000596,2025-02-14,Representatives,1001.0,2025-02-17,ST,,-16.2873374944719
2025-Q1,Marjorie Taylor Greene,Republicans,R,META,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,-17.8017039344895,-6.22735711324597,G000596,2025-02-14,Representatives,1001.0,2025-02-17,ST,,-11.5743468212435
2025-Q1,Marjorie Taylor Greene,Republicans,R,ADBE,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,-16.3151525628836,-6.22735711324597,G000596,2025-02-14,Representatives,1001.0,2025-02-17,ST,,-10.0877954496376
2025-Q1,Marjorie Taylor Greene,Republicans,R,NSC,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,-8.7275018707416,-6.22735711324597,G000596,2025-02-14,Representatives,1001.0,2025-02-17,ST,,-2.50014475749563
2025-Q1,Marjorie Taylor Greene,Republicans,R,UPS,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,0.735165412217739,-6.22735711324597,G000596,2025-02-14,Representatives,1001.0,2025-02-17,ST,,6.96252252546371
2025-Q1,Marjorie Taylor Greene,Republicans,R,INTC,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,7.91814946619218,-6.22735711324597,G000596,2025-02-14,Representatives,1001.0,2025-02-17,ST,,14.1455065794381
2025-Q1,Marjorie Taylor Greene,Republicans,R,DVN,Purchase,Purchase,15000.0,"$1,001 - $15,000",2025-02-12,2025-02-12,6.41742714159552,-6.22735711324597,G000596,2025-02-14,Representatives,1001.0,2025-02-17,ST,,12.6447842548415
2025-Q1,Shelley Moore Capito,Republicans,R,JPM,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-01-17,2025-01-17,-6.76416113597779,-5.31430859389219,C001047,2025-02-13,Senate,1001.0,2025-02-13,Stock,,-1.44985254208559
2025-Q1,Shelley Moore Capito,Republicans,R,CB,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-01-17,2025-01-17,8.145316906635,-5.31430859389219,C001047,2025-02-13,Senate,1001.0,2025-02-13,Stock,,13.4596255005272
2025-Q1,Shelley Moore Capito,Republicans,R,ITW,Sale (Partial),Sale,15000.0,"$1,001 - $15,000",2025-01-17,2025-01-17,-1.96583196817224,-5.31430859389219,C001047,2025-02-13,Senate,1001.0,2025-02-13,Stock,,3.34847662571995
