Representative,BioGuideID,ReportDate,TransactionDate,Ticker,Transaction,Range,House,Amount,Party,last_modified,TickerType,Description,Quarter,EntryPrice,ExitPrice,PercentChange,TradeAmount,AdjustedReturn
Markwayne Mullin,M001190,2024-12-31,2024-12-18,OLLI,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,118.16000366210938,113.06999969482422,-4.3077215720478,50000.0,4.3077215720478
Markwayne Mullin,M001190,2024-12-31,2024-12-18,FRPT,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,146.27000427246094,86.6500015258789,-40.76023860334775,50000.0,40.76023860334775
Markwayne Mullin,M001190,2024-12-31,2024-12-18,ELF,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-01-01,Stock,,2024-Q4,135.11000061035156,65.16000366210938,-51.772627216525166,15000.0,51.772627216525166
Thomas H. Kean Jr,K000398,2025-01-22,2024-12-16,BEN,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-23,ST,,2024-Q4,21.60017426870136,19.850000381469727,8.1025915136603,15000.0,8.1025915136603
Thomas H. Kean Jr,K000398,2025-01-22,2024-12-16,PLD,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-23,ST,,2024-Q4,109.3265364563508,110.75,1.3020293057738377,15000.0,1.3020293057738377
Thomas H. Kean Jr,K000398,2025-01-22,2024-12-16,ABT,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-23,ST,,2024-Q4,112.11167347378826,131.35000610351562,17.159972760753853,15000.0,17.159972760753853
Thomas H. Kean Jr,K000398,2025-01-22,2024-12-13,ADI,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-01-23,ST,,2024-Q4,214.47684755653293,208.94000244140625,-2.581558419105004,15000.0,-2.581558419105004
Markwayne Mullin,M001190,2024-12-31,2024-12-11,AMAT,Purchase,"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,169.3399482436756,147.67999267578125,-12.790812677423435,50000.0,-12.790812677423435
Markwayne Mullin,M001190,2024-12-31,2024-12-11,PEP,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,158.80592665719934,149.6699981689453,-5.752888875473121,50000.0,5.752888875473121
Markwayne Mullin,M001190,2024-12-31,2024-12-11,ABT,Sale (Partial),"$15,001 - $50,000",Senate,15001.0,R,2025-01-01,Stock,,2024-Q4,114.70804170244664,131.35000610351562,14.508106104921875,50000.0,-14.508106104921875
Markwayne Mullin,M001190,2024-12-19,2024-11-27,IEFA,Purchase,"$100,001 - $250,000",Senate,100001.0,R,2024-12-20,Stock,,2024-Q4,71.40049296081557,77.0999984741211,7.982445606409749,250000.0,7.982445606409749
Markwayne Mullin,M001190,2024-12-19,2024-11-27,IEMG,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2024-12-20,Stock,,2024-Q4,53.1882364634665,55.06999969482422,3.5379312353216417,15000.0,3.5379312353216417
Markwayne Mullin,M001190,2024-12-19,2024-11-27,EZU,Purchase,"$100,001 - $250,000",Senate,100001.0,R,2024-12-20,Stock,,2024-Q4,46.78470978231557,54.20000076293945,15.849817205506806,250000.0,15.849817205506806
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,TSLA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,335.8500061035156,273.1300048828125,18.675003745979264,15000.0,18.675003745979264
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,IBKR,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,178.7559511181355,169.0,5.457693048601233,15000.0,5.457693048601233
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,SHEL,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,63.64646225993998,73.29000091552734,-15.15172770515031,15000.0,-15.15172770515031
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,NVDA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,149.04601231096433,111.43000030517578,25.237852004592938,15000.0,25.237852004592938
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,NVDA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,149.04601231096433,111.43000030517578,25.237852004592938,15000.0,25.237852004592938
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,SCHW,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,77.49264470304544,79.5999984741211,-2.719424248780133,15000.0,-2.719424248780133
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,NVDA,Sale,"$15,001 - $50,000",Representatives,15001.0,D,2024-12-11,ST,,2024-Q4,149.04601231096433,111.43000030517578,25.237852004592938,50000.0,25.237852004592938
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,NVDA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,149.04601231096433,111.43000030517578,25.237852004592938,15000.0,25.237852004592938
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,NVDA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,149.04601231096433,111.43000030517578,25.237852004592938,15000.0,25.237852004592938
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,MSFT,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,419.9556581526565,390.5799865722656,6.994946016351239,15000.0,6.994946016351239
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,AMZN,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,209.3999938964844,201.3600006103516,3.839538452951118,15000.0,3.839538452951118
Markwayne Mullin,M001190,2024-12-03,2024-11-12,PCLPX,Sale (Partial),"$15,001 - $50,000",Senate,15001.0,R,2024-12-04,Stock,,2024-Q4,6.210013389587402,6.659999847412109,7.246143117488583,50000.0,-7.246143117488583
Morgan Mcgarvey,M001220,2024-12-10,2024-11-08,DJT,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,SOLD FOR A LOSS,2024-Q4,28.170000076293945,20.31999969482422,27.86652595033459,15000.0,27.86652595033459
Morgan Mcgarvey,M001220,2024-12-10,2024-11-06,DJT,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,PURCHASED WITHOUT KNOWLEDGE OF FILER OR SPOUSE.,2024-Q4,44.459999084472656,20.31999969482422,-54.29599614652075,15000.0,-54.29599614652075
Tommy Tuberville,T000278,2024-11-15,2024-10-29,TRV,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2024-11-15,Stock,,2024-Q4,249.23292921349775,262.67999267578125,5.395379938244216,50000.0,-5.395379938244216
Tommy Tuberville,T000278,2024-11-15,2024-10-29,ADBE,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2024-11-15,Stock,,2024-Q4,481.9200134277344,396.1499938964844,-17.797563317861982,50000.0,17.797563317861982
Tommy Tuberville,T000278,2024-11-15,2024-10-29,CTVA,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2024-11-15,Stock,,2024-Q4,60.579667662724994,62.43999862670898,3.070883409828712,15000.0,-3.070883409828712
Tommy Tuberville,T000278,2024-11-15,2024-10-29,MSFT,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2024-11-15,Stock,,2024-Q4,426.29025434116863,390.5799865722656,-8.376984321185857,50000.0,8.376984321185857
Tommy Tuberville,T000278,2024-11-15,2024-10-29,HON,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2024-11-15,Stock,,2024-Q4,202.939495818398,214.1699981689453,5.533916552447245,50000.0,-5.533916552447245
Tommy Tuberville,T000278,2024-11-15,2024-10-29,JNJ,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2024-11-15,Stock,,2024-Q4,158.90283205037647,163.1300048828125,2.660224980191604,50000.0,-2.660224980191604
Tommy Tuberville,T000278,2024-11-15,2024-10-29,MCD,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2024-11-15,Stock,,2024-Q4,294.1222961540129,312.69000244140625,6.312920349863808,50000.0,-6.312920349863808
Tommy Tuberville,T000278,2024-11-15,2024-10-29,AAPL,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2024-11-15,Stock,,2024-Q4,232.58810476348472,223.8500061035156,-3.756898345620356,50000.0,3.756898345620356
Tommy Tuberville,T000278,2024-11-15,2024-10-29,OC,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2024-11-15,Stock,,2024-Q4,179.0572929314708,147.14999389648438,-17.819603163104933,50000.0,17.819603163104933
Markwayne Mullin,M001190,2024-12-03,2024-10-29,HIYS,Purchase,"$250,001 - $500,000",Senate,250001.0,R,2024-12-04,Stock,,2024-Q4,24.937599933756008,25.184999465942383,0.9920743489492344,500000.0,0.9920743489492344
Tommy Tuberville,T000278,2024-11-15,2024-10-29,KMB,Sale (Full),"$15,001 - $50,000",Senate,15001.0,R,2024-11-15,Stock,,2024-Q4,132.38814747546868,140.55999755859375,6.172644786527658,50000.0,-6.172644786527658
Morgan Mcgarvey,M001220,2024-11-13,2024-10-25,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-11-14,ST,,2024-Q4,256.010009765625,273.1300048828125,6.687236617373168,15000.0,6.687236617373168
